"RoadTripStopTypeID"|"CategoryID"|"RoadTripStopName"|"RoadTripStopDescription"|"RoadTripStopAddressLine1"|"RoadTripStopCity"|"RoadTripStopState"|"RoadTripStopZip"|"RoadTripStopLat"|"RoadTripStopLong"|"RoadTripStopEmail"|"RoadTripStopPhone"|"TicketBookingURL"|"Image"|"EventDateTime"|"RoadTripStopURL"|"PlaceID"|"SunOpen"|"SunClose"|"MonOpen"|"MonClose"|"TueOpen"|"TueClose"|"WedOpen"|"WedClose"|"ThurOpen"|"ThurClose"|"FriOpen"|"FriClose"|"SatOpen"|"SatClose"
"2"|"NULL"|"Ed Smalley Centennial park"|"A monument to the Sac and Fox Indian agency established 1869 is located in the park."|"114 W Main St"|"Stroud"|"OK"|"74079-3608"|"35.74875489999999"|"-96.6548837"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/fadda15a31a9dd76d64abec852133452_.jpeg"|"NULL"|"https://maps.google.com/?cid=8595947072915467311"|"ChIJySmNP7dYsYcRL2wvzVHwSnc"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Skyliner Motel"|"The historic Skyliner Motel offers 10 very clean and quiet guest rooms with heat/air and a mini refrigerator. This is a family-owned motel is located within walking distance of the Rock Cafe."|"717 W Main St"|"Stroud"|"OK"|"74079-3619"|"35.749426"|"-96.662218"|"NULL"|"(918) 968-9556"|"https://skyliner-motel.business.site/"|"https://www.historic66.com/wp-content/uploads/2020/12/3fd9deb1fe4c8b028a3ee99c05f08f6a_.jpeg"|"NULL"|"https://maps.google.com/?cid=18184659934050543580"|"ChIJjbhb7rRYsYcR3GdcEt3jXPw"|"00:00"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Lincoln Motel"|"Dating to 1939 the historic signage added in the late 1950s has been refurbished."|"740 E 1st St"|"Chandler"|"OK"|"74834-2444"|"35.71023"|"-96.871819"|"NULL"|"(405) 258-0200"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/7b7fd68a66b22720a51114191bdcd120_.jpeg"|"NULL"|"https://maps.google.com/?cid=12310025505587676869"|"ChIJnTYD0IXYs4cRxUaN3Pn-1ao"|"00:00"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Route 66 Interpretive Center"|"Built as the Chandler Armory between 1935 and 1937 the facility included offices, a vehicle repair garage, ammunition vault, classrooms, an auditorium and locker rooms. It was he headquarters for the Battery F, Second Battalion of the 160th Field Artillery of the Oklahoma National Guard 45th Infantry Division that served in North Africa, Sicily and Italy during WWII. The hand laid floor in the drill hall was made from more than 156,000 wooden blocks."|"400 E 1st St"|"Chandler"|"OK"|"74834"|"35.7095965"|"-96.8768071"|"NULL"|"(405) 258-1300"|"http://www.route66interpretivecenter.org/"|"https://www.historic66.com/wp-content/uploads/2020/12/99d06acccea448bbd904eeba01cc329e_.jpeg"|"NULL"|"https://maps.google.com/?cid=16401380963775746801"|"ChIJo5evvYfYs4cR8RK1mxZpneM"|"NULL"|"NULL"|"NULL"|"NULL"|"10:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"
"2"|"NULL"|"McJerry’s Route 66 Gallery"|"The gallery for internationally acclaimed artist Jerry McClanahan, creator of the EZ 66 Guide For Travelers."|"306 Manvel Ave"|"Chandler"|"OK"|"74834"|"35.707468"|"-96.88050430000001"|"NULL"|"(405) 240-7659"|"http://www.mcjerry66.com/"|"https://www.historic66.com/wp-content/uploads/2020/12/068e36df635db228f7b371a15096983d_.jpeg"|"NULL"|"https://maps.google.com/?cid=13355594610729572603"|"ChIJfeqf1mLYs4cR-1iomImaWLk"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Phillips 66 Station"|"An historic market on the site reads, ""This former Phillips 66 station was built in 1930 and operated as a gas station until 1992. The garage at the left was a late 1950s addition. In 1967, it became a Skelly station. In 1983, it operated as a Getty station. After that, it was a Texaco. The station was restored in 1999."|"701 Manvel Ave"|"Chandler"|"OK"|"74834"|"35.7035134"|"-96.880966"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/88b62b7c91c2575096c8551b1199ff3d_.jpeg"|"NULL"|"https://maps.google.com/?cid=9439442333637714298"|"ChIJ3dPPy2PYs4cReqFCRsqi_4I"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Service Station"|"NULL"|"310 W 1st St"|"Chandler"|"OK"|"74834"|"35.710303"|"-96.88381559999999"|"NULL"|"(405) 258-1659"|"https://www.phillips66gas.com/?utm_source=G&utm_medium=local&utm_campaign=google-local"|"https://www.historic66.com/templates/data/images/sharepoi.svg"|"NULL"|"https://maps.google.com/?cid=14871501813353396646"|"ChIJZW2geHvYs4cRprmBTRswYs4"|"08:00"|"20:00"|"06:00"|"21:00"|"06:00"|"21:00"|"06:00"|"21:00"|"06:00"|"21:00"|"06:00"|"NULL"|"06:00"|"21:00"
"2"|"NULL"|"Lincoln County Museum of Pioneer History"|"Founded on April 26, 1954 the collections within the museum include county wide photographs and artifacts from families dating back to before the land run of 1891.The Genealogy and Historical Research departments of the museum boosts microfilm and hard files of events, businesses, families, military and general history of the entire county going back to the Spanish American War of 1898"|"719 Manvel Ave"|"Chandler"|"OK"|"74834-2842"|"35.7029034"|"-96.88099299999999"|"NULL"|"(405) 258-2425"|"http://www.okpioneermuseum.org/"|"https://www.historic66.com/wp-content/uploads/2020/12/4145105ce9bcfc6e59880820453313d1_.jpeg"|"NULL"|"https://maps.google.com/?cid=8015516395382107071"|"ChIJC5Y20GPYs4cRv-sRjrHVPG8"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"10:00"|"16:00"|"10:00"|"16:00"|"10:00"|"16:00"
"2"|"NULL"|"Boomarang Diner"|"'50s-style diner chain for American eats such as burgers & chicken-fried steak, plus breakfast fare."|"912 Manvel Ave"|"Chandler"|"OK"|"74834"|"35.701089"|"-96.880512"|"NULL"|"(405) 258-6793"|"http://boomarangdiner.com/"|"https://www.historic66.com/templates/data/images/sharepoi.svg"|"NULL"|"https://maps.google.com/?cid=6913198648917816593"|"ChIJDzNDn2HYs4cREfV0Ioud8F8"|"09:00"|"14:00"|"07:00"|"21:00"|"07:00"|"21:00"|"07:00"|"21:00"|"07:00"|"21:00"|"07:00"|"21:00"|"07:00"|"21:00"
"2"|"NULL"|"Firefighters Museum"|"The Oklahoma State Firefighters Museum is a museum owned and administered by the Oklahoma State Firefighters Association."|"2716 NE 50th St"|"Oklahoma City"|"OK"|"73111-7299"|"35.521718"|"-97.463852"|"NULL"|"(405) 424-1452"|"http://www.osfa.info/"|"https://www.historic66.com/templates/data/images/sharepoi.svg"|"NULL"|"https://maps.google.com/?cid=11054332177086469262"|"ChIJsx276TwYsocRjtRo9IvgaJk"|"13:00"|"16:30"|"09:00"|"16:30"|"09:00"|"16:30"|"09:00"|"16:30"|"09:00"|"16:30"|"09:00"|"16:30"|"09:00"|"16:30"
"2"|"NULL"|"45th Infantry Division Museum"|"State-run, free-entry indoor/outdoor museum displaying military history artifacts & memorabilia."|"2145 NE 36th St"|"Oklahoma City"|"OK"|"73111"|"35.5079592"|"-97.47388819999999"|"NULL"|"(405) 424-5313"|"http://store.45thdivisionmuseum.com/"|"https://www.historic66.com/templates/data/images/sharepoi.svg"|"NULL"|"https://maps.google.com/?cid=2703340389080433531"|"ChIJWZ4vC4cXsocRewMbzsIxhCU"|"13:00"|"16:00"|"NULL"|"NULL"|"09:00"|"16:15"|"09:00"|"16:15"|"09:00"|"16:15"|"09:00"|"16:15"|"10:00"|"16:15"
"2"|"NULL"|"Seaba Station Museum"|"Seaba Station was built in 1921. It was built by John and Alice Seaba. It was originally a DX station serving Nevrnox gasoline. John turned the gas station into a machine and engine rebuilding shop. He established a company to rebabit connecting rods. The business was sold to Victor and June Briggs in 1951. Sonny and Sue Preston bought the building in 1995 and after many years of restoration opened Seaba Station Antiques & Gifts. The build was sold in October of 2007 to Gerald Tims and Jerry Ries who refurbished the building and created the motorcycle museum"|"OK-66"|"Warwick"|"OK"|"74881"|"35.6865349"|"-97.0002693"|"NULL"|"(405) 258-9141"|"http://seabastation.com/"|"https://www.historic66.com/wp-content/uploads/2020/12/dfa59ab68c594e40286bfb5e6276a76a_.jpeg"|"NULL"|"https://maps.google.com/?cid=17009541809368190112"|"ChIJKXcD8HLWs4cRoMyLuycIDuw"|"10:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"|"NULL"|"NULL"|"10:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"
"2"|"NULL"|"Threatt Filling Station Route 66"|"Built around 1915 using local sandstone, the “house type” station has Bungalow/Craftsman features typical of the period. Each of its four gables has wide eaves and triangular braces. The prominent front-facing gable is positioned over wide double-entry doors. That entry used to have spring-loaded screen doors, the kind that banged, bounced, and banged again when people came and went. The original 1915 gasoline pumps had glass containers on top so the attendant could measure how much gas went into the car. In their place now are two 1940s enamel pumps complete with the old geared system to indicate the flow of gas with clicking metal numbers. The signage that used to top the pole between the pumps is gone, but the old lights that once illuminated the front of the station are still in place. Except for a 1961 addition to the rear of the property, the station’s form is virtually unchanged from the way it looked when Allen Threatt built it."|"NULL"|"Luther"|"OK"|"73054"|"35.6663775"|"-97.1414957"|"NULL"|"NULL"|"https://www.nps.gov/nr/travel/route66/threatt_filling_station_luther.html"|"https://www.historic66.com/templates/data/images/sharepoi.svg"|"NULL"|"https://maps.google.com/?cid=4209456352428022831"|"ChIJ_8dhTFEqsocRL9z79z_-ajo"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"DJ’S BBQ"|"NULL"|"204 N Ash St"|"Luther"|"OK"|"73054-9083"|"35.6634564"|"-97.19405979999999"|"NULL"|"(405) 277-5025"|"http://djs-bbq.lany.io/"|"https://www.historic66.com/templates/data/images/sharepoi.svg"|"NULL"|"https://maps.google.com/?cid=10971571838366218449"|"ChIJ4R6oJJopsocR0Xh_BXXaQpg"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"11:00"|"20:00"|"11:00"|"20:00"|"11:00"|"20:00"
"2"|"NULL"|"Farmstead Cafe"|"The building at 116 South Main Street has been a feature in Luther’s history since it was built out of native stone in 1897. It has housed many things, including a saloon, newspaper, veterinarian, mercantile, and pollen manufacturer."|"116 S Main St"|"Luther"|"OK"|"73054"|"35.6615927"|"-97.1956089"|"NULL"|"(405) 234-6042"|"http://farmsteadcafe.com/"|"https://www.historic66.com/templates/data/images/sharepoi.svg"|"NULL"|"https://maps.google.com/?cid=112296988521122848"|"ChIJy8-vr54psocRIMwlHoT1jgE"|"NULL"|"NULL"|"NULL"|"NULL"|"07:00"|"14:00"|"07:00"|"14:00"|"07:00"|"20:00"|"07:00"|"20:00"|"07:00"|"14:00"
"2"|"NULL"|"Old Gas Station Ruins"|"NULL"|"14123 OK-66"|"Arcadia"|"OK"|"73007"|"35.6657601"|"-97.3182906"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/7064102787725ac460555e5776e92eda_.jpeg"|"NULL"|"https://maps.google.com/?q=14123+OK-66,+Arcadia,+OK+73007,+USA&ftid=0x87b227119468526f:0x5f895753a7616b07"|"EiMxNDEyMyBPSy02NiwgQXJjYWRpYSwgT0sgNzMwMDcsIFVTQSIbEhkKFAoSCW9SaJQRJ7KHEdi4HjSe0cDJEKtu"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Paul McCartney Sign"|"Paul McCartney stopped here on August 5th, 2008, with his future wife, Nancy Shevell, during a cross-country trip in a 1989 Ford Bronco on the Mother Road shortly after his 66th birthday."|"E Old Hwy 66"|"NULL"|"Oklahoma"|"73007"|"35.6627346"|"-97.29856020000001"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/0709613e5cec03b0e9bf5df657962467_.jpeg"|"NULL"|"https://maps.google.com/?q=E+Old+Hwy+66,+Oklahoma+73007,+USA&ftid=0x87b227b0eb69389f:0xe851a81c28d7c886"|"ChIJnzhp67AnsocRhsjXKByoUeg"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Arcadia Round Barn"|"The Round Barn was built by local farmer William Harrison Odor in 1898 using native bur oak boards soaked while green and forced into the curves needed for the walls and roof rafters. The Arcadia Round Barn is 60 feet (18 meters) in diameter and 43 feet (13 meters) tall. In April 1946, ownership of the barn passed to Frank and Katie Vrana. For the next 30 years, Vrana used the barn to store hay and as a work place. In 1977, the barn was placed on the National Register of Historic Places, but it was near the point of collapse. Luke Robison, a retired builder and carpenter, became aware of the barn’s plight and formed The Arcadia Historical and Preservation Society with his wife Anna and Beverly White. On May 27, 1988 Frank Vrana's descendants donated the barn to the Society. Before work could begin the roof collapsed on June 29, 1988. Restoration work continued. Much of the labor was performed by volunteers, mostly retirees like Robison, who called themselves the Over-the-Hill Gang."|"107 OK-66"|"Arcadia"|"OK"|"73007"|"35.6623722"|"-97.32596939999999"|"NULL"|"(405) 396-0824"|"https://arcadiaroundbarn.com/"|"https://www.historic66.com/wp-content/uploads/2020/12/0fde0fe74036160034c81175060ce714_.jpeg"|"NULL"|"https://maps.google.com/?cid=16589420776416964630"|"ChIJw60KBhcnsocRFnDRN012OeY"|"10:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"
"2"|"NULL"|"Oklahoma Railway Museum"|"The Oklahoma Railway Museum preserves railroad history while teaching about how the railroads affected national development. In addition to the physical preservation of the rail lines, equipment, and artifacts, the museum tells the stories of the people whose lives were changed by the railroads."|"3400 NE Grand Blvd"|"Oklahoma City"|"OK"|"73111-4417"|"35.505522"|"-97.46662599999999"|"NULL"|"(405) 424-8222"|"http://oklahomarailwaymuseum.org/"|"https://www.historic66.com/templates/data/images/sharepoi.svg"|"NULL"|"https://maps.google.com/?cid=15454060272610611984"|"ChIJZWrAP4kXsocREJNuVvDZd9Y"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"
"2"|"NULL"|"National Cowboy & Western Heritage Museum"|"The National Cowboy & Western Heritage Museum is America’s premier institution of Western history, art and culture. Founded in 1955, the Museum, located in Oklahoma City, collects, preserves and exhibits an internationally renowned collection of Western art and artifacts while sponsoring dynamic educational programs to stimulate interest in the enduring legacy of the American West."|"1700 NE 63rd St"|"Oklahoma City"|"OK"|"73111-7997"|"35.535713"|"-97.48334899999999"|"NULL"|"(405) 478-2250"|"http://nationalcowboymuseum.org/"|"https://www.historic66.com/wp-content/uploads/2020/12/81a01eeb281b80b94d0d8767354ad7d1_.jpeg"|"NULL"|"https://maps.google.com/?cid=4849781199640138445"|"ChIJQ-cenbQZsocRzRLrSk7iTUM"|"12:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"|"10:00"|"17:00"
"2"|"NULL"|"Tower Theatre"|"Built in 1937, this theater now features a stage for live music as well as screen to serve as a movie theater. The unique, restored marquee and signage is a popular photo op."|"425 NW 23rd St"|"Oklahoma City"|"OK"|"73103"|"35.4934474"|"-97.5201329"|"NULL"|"(405) 708-6937"|"http://towertheatreokc.com/"|"https://www.historic66.com/wp-content/uploads/2020/12/720b088adea9d76ac46b54d066292dce_.jpeg"|"NULL"|"https://maps.google.com/?cid=17293270213962654783"|"ChIJq_h7xU0XsocRP2QWzKIJ_u8"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Owl Court"|"According to the National Park Service, the Owl Court was built to serve travelers on the 1931 Route 66 bypass around Oklahoma City. The Owl Court complex operated a gas station, motel, and cafe until the 1970s"|"742 W Britton Rd"|"Oklahoma City"|"OK"|"73114"|"35.5651313"|"-97.52711459999999"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/902972ca625c271a2a67080b92d1d028_.jpeg"|"NULL"|"https://maps.google.com/?q=742+W+Britton+Rd,+Oklahoma+City,+OK+73114,+USA&ftid=0x87b21bd8da00a0af:0xde4e8c8ae3189fc3"|"ChIJr6AA2tgbsocRw58Y44qMTt4"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Oklahoma State Capitol"|"Built in 1917, the Greco-Roman structure was topped with a dome in 2002 and houses murals and paintings of Oklahoma’s history. The Oklahoma Veterans Memorial is located outside on the north side of the capitol complex. Four walls depict scenes of World War I, World War II, Korea and Vietnam wars, along with a bronze statue of “The Big Guy” who stands eight and a half feet tall on a three and a half foot pedestal."|"2300 N Lincoln Blvd"|"Oklahoma City"|"OK"|"73105"|"35.492221"|"-97.50324619999999"|"NULL"|"(405) 521-3356"|"http://www.ok.gov/"|"https://www.historic66.com/wp-content/uploads/2020/12/23d0976378bf7632cf66bb630614ca27_.jpeg"|"NULL"|"https://maps.google.com/?cid=1430115524182233952"|"ChIJBys1_0EXsocRYFOn_n3K2BM"|"NULL"|"NULL"|"08:30"|"17:00"|"08:30"|"17:00"|"08:30"|"17:00"|"08:30"|"17:00"|"08:30"|"17:00"|"NULL"|"NULL"
"2"|"NULL"|"The Gold Dome"|"Built in 1958 this was the fifth building in the world to use the geodesic dome design created by Buckminster Fuller. It was the first building utilize anodized gold aluminum and is listed on the National Register of Historic Places."|"1112 NW 23rd St"|"Oklahoma City"|"OK"|"73106"|"35.49281320000001"|"-97.5308372"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/6c45e3d679c3b9b55e631568e83079c2_.jpeg"|"NULL"|"https://maps.google.com/?cid=14933991024675011818"|"ChIJdXu4j7EQsocR6jygmLYxQM8"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Milk Bottle Grocery"|"The Milk Bottle Grocery, located at 2426 N. Classen Boulevard in Oklahoma City, Oklahoma, is a grocery building with a large metal Braum's milk bottle atop its roof. The store was constructed in 1930, and the milk bottle was added in 1948. The bottle was designed to draw attention to the store, as the tall bottle would be visible to automobile traffic along Classen Boulevard, which was part of U.S. Route 66 at the time; it also served as an advertisement for the dairy industry. The store is also one of the few triangular buildings in Oklahoma City, as it occupies a corner lot in an area where Classen Boulevard cuts diagonally through the city's street grid. Due to its shape, the store was known as the Triangle Grocery from 1940 until 1948, when it became the Milk Bottle Grocery due to its new statue. The building was added to the National Register of Historic Places on March 5, 1998. The Saigon Baguette, a Vietnamese bánh mì shop, occupied the space for several years. In August 2014 it was announced that the building would be restored to its original appearance."|"2426 N Classen Blvd"|"Oklahoma City"|"OK"|"73106"|"35.494198"|"-97.5321529"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/ffed550a41b2529ce958b5674e065769_.jpeg"|"NULL"|"https://maps.google.com/?cid=11225642925013323827"|"ChIJt9uA2rEQsocRM9DLqMN-yZs"|"NULL"|"NULL"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"NULL"|"NULL"
"2"|"NULL"|"Hoover Service"|"NULL"|"2832 Pembroke Terrace"|"Oklahoma City"|"OK"|"73116"|"35.545949"|"-97.565174"|"NULL"|"(405) 848-2929"|"http://www.a1nwvacuum.com/"|"https://www.historic66.com/wp-content/uploads/2020/12/95436ab4c446f3c27d89f18136b77d93_.jpeg"|"NULL"|"https://maps.google.com/?cid=14793663530966920818"|"ChIJv0bi3lQasocRci7v6ZmmTc0"|"NULL"|"NULL"|"09:00"|"18:00"|"09:00"|"18:00"|"09:00"|"18:00"|"09:00"|"18:00"|"09:00"|"18:00"|"NULL"|"NULL"
"2"|"NULL"|"Yukon’s Best Railroad Museum"|"The Yukon's Best Railroad Museum is housed in a CRI&P boxcar on West Main Street (Route 66). Double doors were added to the side of the car to ease entry to the museum. The museum features Rock Island Railroad antiques and artifacts, as well as general railroad items as well as a Route 66 exhibit."|"328-346 Cedar Ave"|"Yukon"|"OK"|"73099"|"35.5087078"|"-97.7476695"|"NULL"|"(405) 354-5079"|"https://www.facebook.com/pages/Yukons-Best-Railroad-Museum/624244171052210"|"https://www.historic66.com/wp-content/uploads/2020/12/ac800afaf38e675adb52271e40063984_.jpeg"|"NULL"|"https://maps.google.com/?cid=8501495896884498584"|"ChIJ-Ui8UckHsocRmNA9sXlh-3U"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Ranger Motel"|"NULL"|"1201 SE 27th St"|"El Reno"|"OK"|"73036-5768"|"35.5078017"|"-97.9416241"|"NULL"|"(405) 262-0780"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/99af3fbdd5b5c3ef1736e6b05c65e8ec_.jpeg"|"NULL"|"https://maps.google.com/?cid=4726963098777685403"|"ChIJzS1PUTDlrYcRmw0G0eSLmUE"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Ann’s Chicken Fry House"|"The building that houses Ann's Chicken Fry House opened in 1948 as a Cities Service gas station. It continued operating as a service station and garage until 1966. Shortly after this the building was remodeled as restaurant called ""Three Bulls Steak House."" In 1971 Al Burchett partnered with his brother and purchased the Three Bulls Steak House. The restaurant is named for Ann, Al's brother's wife."|"4106 NW 39th St"|"Oklahoma City"|"OK"|"73112-2921"|"35.51095199999999"|"-97.593164"|"NULL"|"(405) 943-8915"|"http://www.theroadwanderer.net/66Oklahoma/annschickenfry.htm"|"https://www.historic66.com/wp-content/uploads/2020/12/ac3f7cba92711f469643b6351aa97de7_.jpeg"|"NULL"|"https://maps.google.com/?cid=17046489024824775944"|"ChIJ-2NXF6MasocRCJVGsHNLkew"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Western Motel"|"NULL"|"315 N E Hwy 66"|"Sayre"|"OK"|"73662-1360"|"35.30910009999999"|"-99.6356575"|"NULL"|"(580) 928-3353"|"http://www.westernmotelsayre.us/"|"https://www.historic66.com/templates/data/images/sharepoi.svg"|"NULL"|"https://maps.google.com/?cid=2110662992634012233"|"ChIJS95h9RLEq4cRSWKDHM-USh0"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Aloha Shave Ice and Coffee Shoppe"|"NULL"|"8000 NW 39th Expy"|"Bethany"|"OK"|"73008"|"35.5145936"|"-97.65455240000001"|"NULL"|"(405) 633-7778"|"https://jeremiahlanedesigns.wixsite.com/alohainbethany"|"https://www.historic66.com/wp-content/uploads/2020/12/1a64b886941213e994dfad9aa1e13f4c_.jpeg"|"NULL"|"https://maps.google.com/?cid=10141798092837070678"|"ChIJX9dM_3UFsocRVqdJw6Hnvow"|"NULL"|"NULL"|"07:00"|"19:00"|"07:00"|"19:00"|"07:00"|"19:00"|"07:00"|"19:00"|"07:00"|"19:00"|"08:00"|"19:00"
"2"|"NULL"|"Lake Overholser Bridge"|"Listed in the National Register of Historic Places is a unique blending of Parker thru-truss and pony truss design construction. Construction on the bridge commenced in 1924, and opened to traffic in August 1925."|"8703-8709 Overholser Dr"|"Bethany"|"OK"|"73008"|"35.51462120000001"|"-97.66326579999999"|"NULL"|"NULL"|"https://www.nps.gov/nr/travel/route66/lake_overholser_bridge_oklahoma_city.html"|"https://www.historic66.com/wp-content/uploads/2020/12/3f4c925b3c4588b2b40bdbbf950d1da9_.jpeg"|"NULL"|"https://maps.google.com/?cid=1592759798430792050"|"ChIJlQwMnJkFsocRcnn9DZmeGhY"|"00:00"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Yukon Welcome Sign"|"NULL"|"W Main St"|"Yukon"|"OK"|"73099"|"35.5078942"|"-97.7598525"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/aaa34a13835c283b9d49bb74b81a019f_.jpeg"|"NULL"|"https://maps.google.com/?q=W+Main+St,+Yukon,+OK+73099,+USA&ftid=0x87b207c17caeb933:0xdbc3e59660e7d82f"|"ChIJM7mufMEHsocRL9jnYJblw9s"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Sid’s Diner"|"NULL"|"300 S Choctaw Ave"|"El Reno"|"OK"|"73036-3632"|"35.5311826"|"-97.9551042"|"NULL"|"(405) 262-7757"|"https://ordersidsdiner.com/"|"https://www.historic66.com/wp-content/uploads/2020/12/0d1258a82f54777f00f93e19da99f690_.jpeg"|"NULL"|"https://maps.google.com/?cid=14927147790462526304"|"ChIJoXtZuC37rYcRYKNG-NPhJ88"|"NULL"|"NULL"|"07:00"|"20:00"|"07:00"|"20:00"|"07:00"|"20:00"|"07:00"|"20:00"|"07:00"|"20:00"|"07:00"|"20:00"
